,date_place,combined_text
11451,"2014-01-23, Los Angeles","dry, hot, cold ||"
11452,"2014-01-24, Los Angeles","dry, warm, warm ||"
11453,"2014-01-25, Los Angeles","dry, hot, warm ||"
11454,"2014-01-26, Los Angeles","drizzle, warm, cold ||"
11455,"2014-01-27, Los Angeles","dry, warm, cold ||"
11456,"2014-01-28, Los Angeles","dry, hot, cold ||"
11457,"2014-01-29, Los Angeles","dry, hot, cold ||"
11458,"2014-01-30, Los Angeles","rain, warm, warm ||"
11459,"2014-01-31, Los Angeles","rain, warm, cold ||"
11460,"2014-02-01, Los Angeles","drizzle, warm, cold ||"
11461,"2014-02-02, Los Angeles","rain, warm, cold ||"
11462,"2014-02-03, Los Angeles","rain, warm, cold ||"
11463,"2014-02-04, Los Angeles","dry, warm, cold ||"
11464,"2014-02-05, Los Angeles","dry, warm, cold ||"
11465,"2014-02-06, Los Angeles","downpour, warm, cold ||"
11466,"2014-02-07, Los Angeles","rain, warm, cold ||"
11467,"2014-02-08, Los Angeles","drizzle, warm, cold ||"
11468,"2014-02-09, Los Angeles","drizzle, warm, warm ||"
11469,"2014-02-10, Los Angeles","drizzle, warm, cold ||"
11470,"2014-02-11, Los Angeles","drizzle, hot, cold ||"
11471,"2014-02-12, Los Angeles","drizzle, hot, cold ||"
11472,"2014-02-13, Los Angeles","dry, hot, warm ||"
11473,"2014-02-14, Los Angeles","dry, hot, warm ||"
11474,"2014-02-15, Los Angeles","dry, hot, warm ||"
11475,"2014-02-16, Los Angeles","dry, hot, warm ||"
11476,"2014-02-17, Los Angeles","dry, hot, cold ||"
11477,"2014-02-18, Los Angeles","dry, warm, cold ||"
11478,"2014-02-19, Los Angeles","dry, warm, cold ||"
11479,"2014-02-20, Los Angeles","dry, hot, cold ||"
11480,"2014-02-21, Los Angeles","dry, hot, warm ||"
11481,"2014-02-22, Los Angeles","dry, hot, cold ||"
11482,"2014-02-23, Los Angeles","dry, hot, cold ||"
11483,"2014-02-24, Los Angeles","dry, hot, cold ||"
11484,"2014-02-25, Los Angeles","dry, hot, warm ||"
11485,"2014-02-26, Los Angeles","downpour, warm, warm ||"
11486,"2014-02-27, Los Angeles","torrential, warm, warm ||"
11487,"2014-02-28, Los Angeles","torrential, warm, warm ||"
11488,"2014-03-01, Los Angeles","torrential, warm, cold ||"
11489,"2014-03-02, Los Angeles","downpour, warm, cold ||"
11490,"2014-03-03, Los Angeles","drizzle, warm, cold ||"
11491,"2014-03-04, Los Angeles","dry, warm, warm ||"
11492,"2014-03-05, Los Angeles","drizzle, hot, warm ||"
11493,"2014-03-06, Los Angeles","dry, hot, warm ||"
11494,"2014-03-07, Los Angeles","dry, hot, warm ||"
11495,"2014-03-08, Los Angeles","dry, hot, warm ||"
11496,"2014-03-09, Los Angeles","dry, hot, warm ||"
11497,"2014-03-10, Los Angeles","dry, hot, warm ||"
11498,"2014-03-11, Los Angeles","dry, hot, warm ||"
11499,"2014-03-12, Los Angeles","dry, hot, warm ||"
11500,"2014-03-13, Los Angeles","dry, hot, warm ||"
11501,"2014-03-14, Los Angeles","dry, hot, cold ||"
11502,"2014-03-15, Los Angeles","dry, hot, warm ||"
11503,"2014-03-16, Los Angeles","dry, hot, warm ||"
11504,"2014-03-17, Los Angeles","dry, hot, warm ||"
11505,"2014-03-18, Los Angeles","dry, hot, warm ||"
11506,"2014-03-19, Los Angeles","dry, hot, cold ||"
11507,"2014-03-20, Los Angeles","dry, hot, warm ||"
11508,"2014-03-21, Los Angeles","dry, warm, warm ||"
11509,"2014-03-22, Los Angeles","dry, warm, warm ||"
11510,"2014-03-23, Los Angeles","dry, hot, cold ||"
11511,"2014-03-24, Los Angeles","dry, hot, warm ||"
11512,"2014-03-25, Los Angeles","drizzle, warm, warm ||"
11513,"2014-03-26, Los Angeles","rain, warm, warm ||"
11514,"2014-03-27, Los Angeles","rain, warm, cold ||"
11515,"2014-03-28, Los Angeles","dry, hot, cold ||"
11516,"2014-03-29, Los Angeles","dry, hot, cold ||"
11517,"2014-03-30, Los Angeles","drizzle, hot, warm ||"
11518,"2014-03-31, Los Angeles","rain, warm, cold ||"
11519,"2014-04-01, Los Angeles","downpour, warm, cold ||"
11520,"2014-04-02, Los Angeles","downpour, warm, cold ||"
11521,"2014-04-03, Los Angeles","dry, warm, cold ||"
11522,"2014-04-04, Los Angeles","drizzle, warm, cold ||"
11523,"2014-04-05, Los Angeles","dry, warm, cold ||"
11524,"2014-04-06, Los Angeles","dry, hot, cold ||"
11525,"2014-04-07, Los Angeles","dry, hot, warm ||"
11526,"2014-04-08, Los Angeles","dry, hot, warm ||"
11527,"2014-04-09, Los Angeles","dry, hot, warm ||"
11528,"2014-04-10, Los Angeles","dry, hot, warm ||"
11529,"2014-04-11, Los Angeles","dry, hot, warm ||"
11530,"2014-04-12, Los Angeles","dry, hot, warm ||"
11531,"2014-04-13, Los Angeles","dry, hot, warm ||"
11532,"2014-04-14, Los Angeles","dry, hot, warm ||"
11533,"2014-04-15, Los Angeles","dry, hot, warm ||"
11534,"2014-04-16, Los Angeles","dry, hot, warm ||"
11535,"2014-04-17, Los Angeles","dry, hot, warm ||"
11536,"2014-04-18, Los Angeles","dry, hot, warm ||"
11537,"2014-04-19, Los Angeles","dry, hot, warm ||"
11538,"2014-04-20, Los Angeles","dry, hot, warm ||"
11539,"2014-04-21, Los Angeles","dry, hot, warm ||"
11540,"2014-04-22, Los Angeles","dry, hot, warm ||"
11541,"2014-04-23, Los Angeles","dry, hot, warm ||"
11542,"2014-04-24, Los Angeles","drizzle, hot, warm ||"
11543,"2014-04-25, Los Angeles","downpour, hot, warm ||"
11544,"2014-04-26, Los Angeles","downpour, warm, cold ||"
11545,"2014-04-27, Los Angeles","dry, warm, cold ||"
11546,"2014-04-28, Los Angeles","dry, hot, warm ||"
11547,"2014-04-29, Los Angeles","dry, hot, warm ||"
11548,"2014-04-30, Los Angeles","dry, hot, warm ||"
11549,"2014-05-01, Los Angeles","dry, hot, warm ||"
11550,"2014-05-02, Los Angeles","downpour, scorching, warm ||"
11551,"2014-05-03, Los Angeles","dry, hot, warm ||"
11552,"2014-05-04, Los Angeles","dry, hot, warm ||"
11553,"2014-05-05, Los Angeles","dry, hot, warm ||"
11554,"2014-05-06, Los Angeles","dry, warm, warm ||"
11555,"2014-05-07, Los Angeles","drizzle, warm, warm ||"
11556,"2014-05-08, Los Angeles","dry, hot, warm ||"
11557,"2014-05-09, Los Angeles","dry, hot, warm ||"
11558,"2014-05-10, Los Angeles","dry, hot, warm ||"
11559,"2014-05-11, Los Angeles","dry, hot, warm ||"
11560,"2014-05-12, Los Angeles","dry, hot, warm ||"
11561,"2014-05-13, Los Angeles","dry, scorching, warm ||"
11562,"2014-05-14, Los Angeles","dry, scorching, warm ||"
11563,"2014-05-15, Los Angeles","dry, scorching, warm ||"
11564,"2014-05-16, Los Angeles","dry, scorching, warm ||"
11565,"2014-05-17, Los Angeles","dry, hot, warm ||"
11566,"2014-05-18, Los Angeles","dry, hot, warm ||"
11567,"2014-05-19, Los Angeles","dry, hot, warm ||"
11568,"2014-05-20, Los Angeles","dry, hot, warm ||"
11569,"2014-05-21, Los Angeles","drizzle, hot, warm ||"
11570,"2014-05-22, Los Angeles","rain, hot, warm ||"
11571,"2014-05-23, Los Angeles","rain, hot, warm ||"
11572,"2014-05-24, Los Angeles","dry, hot, warm ||"
11573,"2014-05-25, Los Angeles","dry, hot, warm ||"
11574,"2014-05-26, Los Angeles","dry, hot, warm ||"
11575,"2014-05-27, Los Angeles","dry, hot, warm ||"
11576,"2014-05-28, Los Angeles","dry, hot, warm ||"
11577,"2014-05-29, Los Angeles","dry, hot, warm ||"
11578,"2014-05-30, Los Angeles","dry, hot, warm ||"
11579,"2014-05-31, Los Angeles","dry, hot, warm ||"
11580,"2014-06-01, Los Angeles","dry, hot, warm ||"
11581,"2014-06-02, Los Angeles","dry, hot, warm ||"
11582,"2014-06-03, Los Angeles","dry, hot, warm ||"
11583,"2014-06-04, Los Angeles","dry, hot, warm ||"
11584,"2014-06-05, Los Angeles","dry, hot, warm ||"
11585,"2014-06-06, Los Angeles","dry, hot, warm ||"
11586,"2014-06-07, Los Angeles","dry, hot, warm ||"
11587,"2014-06-08, Los Angeles","dry, hot, warm ||"
11588,"2014-06-09, Los Angeles","dry, hot, warm ||"
11589,"2014-06-10, Los Angeles","dry, hot, warm ||"
11590,"2014-06-11, Los Angeles","dry, hot, warm ||"
11591,"2014-06-12, Los Angeles","dry, hot, warm ||"
11592,"2014-06-13, Los Angeles","dry, hot, warm ||"
11593,"2014-06-14, Los Angeles","dry, hot, warm ||"
11594,"2014-06-15, Los Angeles","dry, hot, warm ||"
11595,"2014-06-16, Los Angeles","dry, hot, warm ||"
11596,"2014-06-17, Los Angeles","dry, hot, warm ||"
11597,"2014-06-18, Los Angeles","dry, hot, warm ||"
11598,"2014-06-19, Los Angeles","dry, hot, warm ||"
11599,"2014-06-20, Los Angeles","dry, hot, warm ||"
11600,"2014-06-21, Los Angeles","dry, hot, warm ||"
11601,"2014-06-22, Los Angeles","dry, hot, warm ||"
11602,"2014-06-23, Los Angeles","dry, hot, warm ||"
11603,"2014-06-24, Los Angeles","dry, hot, warm ||"
11604,"2014-06-25, Los Angeles","dry, hot, warm ||"
11605,"2014-06-26, Los Angeles","dry, hot, warm ||"
11606,"2014-06-27, Los Angeles","dry, hot, warm ||"
11607,"2014-06-28, Los Angeles","dry, hot, warm ||"
11608,"2014-06-29, Los Angeles","dry, hot, warm ||"
11609,"2014-06-30, Los Angeles","dry, hot, warm ||"
11610,"2014-07-01, Los Angeles","dry, hot, warm ||"
11611,"2014-07-02, Los Angeles","dry, hot, warm ||"
11612,"2014-07-03, Los Angeles","dry, hot, warm ||"
11613,"2014-07-04, Los Angeles","dry, hot, warm ||"
11614,"2014-07-05, Los Angeles","dry, hot, warm ||"
11615,"2014-07-06, Los Angeles","dry, hot, warm ||"
11616,"2014-07-07, Los Angeles","dry, hot, warm ||"
11617,"2014-07-08, Los Angeles","dry, hot, warm ||"
11618,"2014-07-09, Los Angeles","dry, hot, warm ||"
11619,"2014-07-10, Los Angeles","dry, hot, warm ||"
11620,"2014-07-11, Los Angeles","dry, hot, warm ||"
11621,"2014-07-12, Los Angeles","dry, hot, warm ||"
11622,"2014-07-13, Los Angeles","dry, hot, warm ||"
11623,"2014-07-14, Los Angeles","drizzle, hot, warm ||"
11624,"2014-07-15, Los Angeles","drizzle, hot, warm ||"
11625,"2014-07-16, Los Angeles","dry, hot, warm ||"
11626,"2014-07-17, Los Angeles","dry, hot, warm ||"
11627,"2014-07-18, Los Angeles","dry, hot, warm ||"
11628,"2014-07-19, Los Angeles","dry, hot, warm ||"
11629,"2014-07-20, Los Angeles","dry, hot, warm ||"
11630,"2014-07-21, Los Angeles","dry, hot, warm ||"
11631,"2014-07-22, Los Angeles","dry, hot, warm ||"
11632,"2014-07-23, Los Angeles","dry, scorching, warm ||"
11633,"2014-07-24, Los Angeles","dry, scorching, warm ||"
11634,"2014-07-25, Los Angeles","dry, scorching, warm ||"
11635,"2014-07-26, Los Angeles","dry, hot, warm ||"
11636,"2014-07-27, Los Angeles","drizzle, hot, warm ||"
11637,"2014-07-28, Los Angeles","rain, hot, hot ||"
11638,"2014-07-29, Los Angeles","dry, hot, warm ||"
11639,"2014-07-30, Los Angeles","rain, scorching, warm ||"
11640,"2014-07-31, Los Angeles","dry, hot, warm ||"
11641,"2014-08-01, Los Angeles","dry, hot, warm ||"
11642,"2014-08-02, Los Angeles","rain, hot, warm ||"
11643,"2014-08-03, Los Angeles","rain, hot, warm ||"
11644,"2014-08-04, Los Angeles","drizzle, hot, warm ||"
11645,"2014-08-05, Los Angeles","dry, hot, warm ||"
11646,"2014-08-06, Los Angeles","dry, hot, warm ||"
11647,"2014-08-07, Los Angeles","dry, hot, warm ||"
11648,"2014-08-08, Los Angeles","dry, hot, warm ||"
11649,"2014-08-09, Los Angeles","dry, hot, warm ||"
11650,"2014-08-10, Los Angeles","dry, hot, warm ||"
11651,"2014-08-11, Los Angeles","dry, hot, warm ||"
11652,"2014-08-12, Los Angeles","dry, hot, warm ||"
11653,"2014-08-13, Los Angeles","dry, hot, warm ||"
11654,"2014-08-14, Los Angeles","dry, hot, warm ||"
11655,"2014-08-15, Los Angeles","dry, hot, warm ||"
11656,"2014-08-16, Los Angeles","dry, scorching, warm ||"
11657,"2014-08-17, Los Angeles","dry, hot, warm ||"
11658,"2014-08-18, Los Angeles","dry, hot, warm ||"
11659,"2014-08-19, Los Angeles","dry, hot, warm ||"
11660,"2014-08-20, Los Angeles","dry, hot, warm ||"
11661,"2014-08-21, Los Angeles","dry, hot, warm ||"
11662,"2014-08-22, Los Angeles","dry, hot, warm ||"
11663,"2014-08-23, Los Angeles","dry, hot, warm ||"
11664,"2014-08-24, Los Angeles","dry, hot, warm ||"
11665,"2014-08-25, Los Angeles","dry, hot, warm ||"
11666,"2014-08-26, Los Angeles","dry, hot, warm ||"
11667,"2014-08-27, Los Angeles","dry, scorching, warm ||"
11668,"2014-08-28, Los Angeles","dry, scorching, warm ||"
11669,"2014-08-29, Los Angeles","dry, hot, warm ||"
11670,"2014-08-30, Los Angeles","dry, hot, warm ||"
11671,"2014-08-31, Los Angeles","dry, hot, warm ||"
11672,"2014-09-01, Los Angeles","dry, hot, warm ||"
11673,"2014-09-02, Los Angeles","dry, hot, warm ||"
11674,"2014-09-03, Los Angeles","dry, hot, warm ||"
11675,"2014-09-04, Los Angeles","rain, hot, warm ||"
11676,"2014-09-05, Los Angeles","dry, hot, warm ||"
11677,"2014-09-06, Los Angeles","dry, scorching, warm ||"
11678,"2014-09-07, Los Angeles","drizzle, scorching, warm ||"
11679,"2014-09-08, Los Angeles","rain, hot, warm ||"
11680,"2014-09-09, Los Angeles","dry, hot, warm ||"
11681,"2014-09-10, Los Angeles","dry, hot, warm ||"
11682,"2014-09-11, Los Angeles","dry, scorching, warm ||"
11683,"2014-09-12, Los Angeles","dry, scorching, warm ||"
11684,"2014-09-13, Los Angeles","dry, scorching, warm ||"
11685,"2014-09-14, Los Angeles","dry, scorching, hot ||"
11686,"2014-09-15, Los Angeles","dry, scorching, hot ||"
11687,"2014-09-16, Los Angeles","dry, scorching, hot ||"
11688,"2014-09-17, Los Angeles","dry, scorching, hot ||"
11689,"2014-09-18, Los Angeles","dry, hot, warm ||"
11690,"2014-09-19, Los Angeles","dry, hot, warm ||"
11691,"2014-09-20, Los Angeles","dry, hot, warm ||"
11692,"2014-09-21, Los Angeles","dry, hot, warm ||"
11693,"2014-09-22, Los Angeles","dry, hot, warm ||"
11694,"2014-09-23, Los Angeles","dry, hot, warm ||"
11695,"2014-09-24, Los Angeles","dry, hot, warm ||"
11696,"2014-09-25, Los Angeles","dry, hot, warm ||"
11697,"2014-09-26, Los Angeles","dry, hot, warm ||"
11698,"2014-09-27, Los Angeles","dry, hot, warm ||"
11699,"2014-09-28, Los Angeles","rain, hot, warm ||"
11700,"2014-09-29, Los Angeles","dry, hot, warm ||"
11701,"2014-09-30, Los Angeles","dry, hot, warm ||"
11702,"2014-10-01, Los Angeles","dry, hot, warm ||"
11703,"2014-10-02, Los Angeles","dry, scorching, warm ||"
11704,"2014-10-03, Los Angeles","dry, scorching, warm ||"
11705,"2014-10-04, Los Angeles","dry, scorching, warm ||"
11706,"2014-10-05, Los Angeles","dry, scorching, warm ||"
11707,"2014-10-06, Los Angeles","dry, scorching, warm ||"
11708,"2014-10-07, Los Angeles","dry, scorching, warm ||"
11709,"2014-10-08, Los Angeles","dry, hot, warm ||"
11710,"2014-10-09, Los Angeles","dry, hot, warm ||"
11711,"2014-10-10, Los Angeles","dry, hot, warm ||"
11712,"2014-10-11, Los Angeles","dry, hot, warm ||"
11713,"2014-10-12, Los Angeles","dry, hot, warm ||"
11714,"2014-10-13, Los Angeles","dry, hot, warm ||"
11715,"2014-10-14, Los Angeles","dry, hot, warm ||"
11716,"2014-10-15, Los Angeles","dry, hot, warm ||"
11717,"2014-10-16, Los Angeles","dry, hot, warm ||"
11718,"2014-10-17, Los Angeles","dry, hot, warm ||"
11719,"2014-10-18, Los Angeles","dry, hot, warm ||"
11720,"2014-10-19, Los Angeles","dry, hot, warm ||"
11721,"2014-10-20, Los Angeles","dry, hot, warm ||"
11722,"2014-10-21, Los Angeles","dry, hot, warm ||"
11723,"2014-10-22, Los Angeles","dry, hot, warm ||"
11724,"2014-10-23, Los Angeles","dry, hot, warm ||"
11725,"2014-10-24, Los Angeles","drizzle, hot, warm ||"
11726,"2014-10-25, Los Angeles","dry, hot, warm ||"
11727,"2014-10-26, Los Angeles","dry, hot, warm ||"
11728,"2014-10-27, Los Angeles","dry, hot, warm ||"
11729,"2014-10-28, Los Angeles","dry, hot, warm ||"
11730,"2014-10-29, Los Angeles","dry, hot, warm ||"
11731,"2014-10-30, Los Angeles","rain, hot, warm ||"
11732,"2014-10-31, Los Angeles","downpour, hot, warm ||"
11733,"2014-11-01, Los Angeles","torrential, warm, warm ||"
11734,"2014-11-02, Los Angeles","downpour, warm, cold ||"
11735,"2014-11-03, Los Angeles","dry, hot, cold ||"
11736,"2014-11-04, Los Angeles","dry, hot, cold ||"
11737,"2014-11-05, Los Angeles","dry, hot, warm ||"
11738,"2014-11-06, Los Angeles","dry, hot, warm ||"
11739,"2014-11-07, Los Angeles","dry, hot, warm ||"
11740,"2014-11-08, Los Angeles","dry, hot, warm ||"
11741,"2014-11-09, Los Angeles","dry, hot, warm ||"
11742,"2014-11-10, Los Angeles","dry, hot, warm ||"
11743,"2014-11-11, Los Angeles","dry, warm, warm ||"
11744,"2014-11-12, Los Angeles","dry, warm, warm ||"
11745,"2014-11-13, Los Angeles","drizzle, warm, warm ||"
11746,"2014-11-14, Los Angeles","drizzle, hot, warm ||"
11747,"2014-11-15, Los Angeles","dry, warm, warm ||"
11748,"2014-11-16, Los Angeles","dry, hot, warm ||"
11749,"2014-11-17, Los Angeles","dry, hot, warm ||"
11750,"2014-11-18, Los Angeles","dry, hot, cold ||"
11751,"2014-11-19, Los Angeles","dry, hot, cold ||"
11752,"2014-11-20, Los Angeles","drizzle, warm, cold ||"
11753,"2014-11-21, Los Angeles","rain, warm, warm ||"
11754,"2014-11-22, Los Angeles","drizzle, hot, cold ||"
11755,"2014-11-23, Los Angeles","dry, hot, warm ||"
11756,"2014-11-24, Los Angeles","dry, hot, cold ||"
11757,"2014-11-25, Los Angeles","dry, hot, cold ||"
11758,"2014-11-26, Los Angeles","dry, hot, warm ||"
11759,"2014-11-27, Los Angeles","dry, hot, warm ||"
11760,"2014-11-28, Los Angeles","dry, hot, cold ||"
11761,"2014-11-29, Los Angeles","rain, hot, cold ||"
11762,"2014-11-30, Los Angeles","torrential, warm, warm ||"
11763,"2014-12-01, Los Angeles","downpour, warm, warm ||"
11764,"2014-12-02, Los Angeles","torrential, warm, warm ||"
11765,"2014-12-03, Los Angeles","torrential, warm, warm ||"
11766,"2014-12-04, Los Angeles","downpour, warm, warm ||"
11767,"2014-12-05, Los Angeles","drizzle, warm, warm ||"
11768,"2014-12-06, Los Angeles","dry, warm, warm ||"
11769,"2014-12-07, Los Angeles","drizzle, hot, warm ||"
11770,"2014-12-08, Los Angeles","dry, hot, warm ||"
11771,"2014-12-09, Los Angeles","dry, hot, warm ||"
11772,"2014-12-10, Los Angeles","drizzle, hot, warm ||"
11773,"2014-12-11, Los Angeles","downpour, warm, warm ||"
11774,"2014-12-12, Los Angeles","torrential, warm, cold ||"
11775,"2014-12-13, Los Angeles","downpour, warm, cold ||"
11776,"2014-12-14, Los Angeles","dry, warm, cold ||"
11777,"2014-12-15, Los Angeles","rain, warm, cold ||"
11778,"2014-12-16, Los Angeles","torrential, warm, cold ||"
11779,"2014-12-17, Los Angeles","torrential, warm, cold ||"
11780,"2014-12-18, Los Angeles","rain, warm, cold ||"
11781,"2014-12-19, Los Angeles","dry, warm, cold ||"
11782,"2014-12-20, Los Angeles","drizzle, warm, cold ||"
11783,"2014-12-21, Los Angeles","dry, warm, cold ||"
11784,"2014-12-22, Los Angeles","dry, hot, warm ||"
11785,"2014-12-23, Los Angeles","dry, hot, warm ||"
11786,"2014-12-24, Los Angeles","dry, hot, cold ||"
11787,"2014-12-25, Los Angeles","dry, warm, cold ||"
11788,"2014-12-26, Los Angeles","dry, warm, cold ||"
11789,"2014-12-27, Los Angeles","dry, warm, cold ||"
11790,"2014-12-28, Los Angeles","dry, warm, cold ||"
11791,"2014-12-29, Los Angeles","dry, warm, cold ||"
