,index,station,date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT05,WT11,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude
1087,1087,GHCND:USC00412114,2017-05-14T00:00:00,13.0,0.0,,,294.0,161.0,161.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1088,1088,GHCND:USC00412114,2017-05-15T00:00:00,9.0,0.0,,,311.0,144.0,172.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1089,1089,GHCND:USC00412114,2017-05-16T00:00:00,36.0,0.0,,,317.0,172.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1090,1090,GHCND:USC00412114,2017-05-17T00:00:00,40.0,0.0,,,311.0,178.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1091,1091,GHCND:USC00412114,2017-05-18T00:00:00,49.0,18.0,,,289.0,211.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1092,1092,GHCND:USC00412114,2017-05-19T00:00:00,31.0,0.0,,,322.0,222.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1093,1093,GHCND:USC00412114,2017-05-20T00:00:00,22.0,0.0,,,317.0,200.0,200.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1094,1094,GHCND:USC00412114,2017-05-21T00:00:00,45.0,363.0,,,267.0,161.0,167.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1095,1095,GHCND:USC00412114,2017-05-22T00:00:00,27.0,226.0,,,256.0,167.0,172.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1096,1096,GHCND:USC00412114,2017-05-23T00:00:00,4.0,226.0,,,206.0,167.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1097,1097,GHCND:USC00412114,2017-05-24T00:00:00,45.0,191.0,,,261.0,122.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1098,1098,GHCND:USC00412114,2017-05-25T00:00:00,22.0,0.0,,,256.0,122.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1099,1099,GHCND:USC00412114,2017-05-26T00:00:00,58.0,0.0,,,317.0,128.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1100,1100,GHCND:USC00412114,2017-05-27T00:00:00,22.0,0.0,,,272.0,217.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1101,1101,GHCND:USC00412114,2017-05-28T00:00:00,27.0,0.0,,,333.0,211.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1102,1102,GHCND:USC00412114,2017-05-29T00:00:00,18.0,1044.0,,,278.0,200.0,206.0,,1.0,1.0,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1103,1103,GHCND:USC00412114,2017-05-30T00:00:00,0.0,0.0,,,283.0,194.0,200.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1104,1104,GHCND:USC00412114,2017-05-31T00:00:00,9.0,0.0,,,306.0,200.0,200.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1105,1105,GHCND:USC00412114,2017-06-01T00:00:00,4.0,183.0,,,300.0,200.0,200.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1106,1106,GHCND:USC00412114,2017-06-02T00:00:00,4.0,0.0,,,289.0,200.0,217.0,1.0,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1107,1107,GHCND:USC00412114,2017-06-03T00:00:00,0.0,0.0,,,294.0,206.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1108,1108,GHCND:USC00412114,2017-06-04T00:00:00,22.0,140.0,,,261.0,200.0,222.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1109,1109,GHCND:USC00412114,2017-06-05T00:00:00,9.0,211.0,,,306.0,200.0,200.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1110,1110,GHCND:USC00412114,2017-06-06T00:00:00,18.0,140.0,,,289.0,200.0,211.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1111,1111,GHCND:USC00412114,2017-06-07T00:00:00,4.0,0.0,,,306.0,200.0,200.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1112,1112,GHCND:USC00412114,2017-06-08T00:00:00,13.0,0.0,,,317.0,183.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1113,1113,GHCND:USC00412114,2017-06-09T00:00:00,22.0,0.0,,,300.0,172.0,172.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1114,1114,GHCND:USC00412114,2017-06-10T00:00:00,0.0,0.0,,,289.0,172.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1115,1115,GHCND:USC00412114,2017-06-11T00:00:00,0.0,0.0,,,300.0,206.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1116,1116,GHCND:USC00412114,2017-06-12T00:00:00,18.0,0.0,,,333.0,217.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1117,1117,GHCND:USC00412114,2017-06-13T00:00:00,63.0,0.0,,,333.0,233.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1118,1118,GHCND:USC00412114,2017-06-14T00:00:00,31.0,0.0,,,333.0,244.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1119,1119,GHCND:USC00412114,2017-06-15T00:00:00,514.0,0.0,,,344.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1120,1120,GHCND:USC00412114,2017-06-16T00:00:00,4.0,0.0,,,350.0,228.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1121,1121,GHCND:USC00412114,2017-06-17T00:00:00,22.0,0.0,,,344.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1122,1122,GHCND:USC00412114,2017-06-18T00:00:00,13.0,0.0,,,356.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1123,1123,GHCND:USC00412114,2017-06-19T00:00:00,9.0,0.0,,,350.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1124,1124,GHCND:USC00412114,2017-06-20T00:00:00,13.0,0.0,,,333.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1125,1125,GHCND:USC00412114,2017-06-21T00:00:00,31.0,0.0,,,328.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1126,1126,GHCND:USC00412114,2017-06-22T00:00:00,58.0,15.0,,,306.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1127,1127,GHCND:USC00412114,2017-06-23T00:00:00,22.0,229.0,,,294.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1128,1128,GHCND:USC00412114,2017-06-24T00:00:00,313.0,157.0,,,350.0,211.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1129,1129,GHCND:USC00412114,2017-06-25T00:00:00,40.0,0.0,,,306.0,211.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1130,1130,GHCND:USC00412114,2017-06-26T00:00:00,13.0,10.0,,,306.0,217.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1131,1131,GHCND:USC00412114,2017-06-27T00:00:00,9.0,0.0,,,322.0,211.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1132,1132,GHCND:USC00412114,2017-06-28T00:00:00,18.0,0.0,,,328.0,206.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1133,1133,GHCND:USC00412114,2017-06-29T00:00:00,22.0,0.0,,,333.0,206.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1134,1134,GHCND:USC00412114,2017-06-30T00:00:00,54.0,0.0,,,344.0,222.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1135,1135,GHCND:USC00412114,2017-07-01T00:00:00,22.0,0.0,,,344.0,222.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1136,1136,GHCND:USC00412114,2017-07-02T00:00:00,36.0,0.0,,,339.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1137,1137,GHCND:USC00412114,2017-07-03T00:00:00,22.0,0.0,,,350.0,239.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1138,1138,GHCND:USC00412114,2017-07-04T00:00:00,36.0,0.0,,,361.0,239.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1139,1139,GHCND:USC00412114,2017-07-05T00:00:00,27.0,97.0,,,344.0,222.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1140,1140,GHCND:USC00412114,2017-07-06T00:00:00,9.0,0.0,,,361.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1141,1141,GHCND:USC00412114,2017-07-07T00:00:00,18.0,305.0,,,339.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1142,1142,GHCND:USC00412114,2017-07-08T00:00:00,13.0,0.0,,,344.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1143,1143,GHCND:USC00412114,2017-07-09T00:00:00,13.0,18.0,,,361.0,228.0,233.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1144,1144,GHCND:USC00412114,2017-07-10T00:00:00,27.0,0.0,,,322.0,211.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1145,1145,GHCND:USC00412114,2017-07-11T00:00:00,22.0,0.0,,,328.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1146,1146,GHCND:USC00412114,2017-07-12T00:00:00,22.0,0.0,,,350.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1147,1147,GHCND:USC00412114,2017-07-13T00:00:00,9.0,0.0,,,344.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1148,1148,GHCND:USC00412114,2017-07-14T00:00:00,0.0,0.0,,,356.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1149,1149,GHCND:USC00412114,2017-07-15T00:00:00,4.0,0.0,,,361.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1150,1150,GHCND:USC00412114,2017-07-16T00:00:00,0.0,104.0,,,350.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1151,1151,GHCND:USC00412114,2017-07-17T00:00:00,9.0,0.0,,,322.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1152,1152,GHCND:USC00412114,2017-07-18T00:00:00,9.0,0.0,,,339.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1153,1153,GHCND:USC00412114,2017-07-19T00:00:00,13.0,0.0,,,317.0,233.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1154,1154,GHCND:USC00412114,2017-07-20T00:00:00,18.0,0.0,,,356.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1155,1155,GHCND:USC00412114,2017-07-21T00:00:00,0.0,0.0,,,361.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1156,1156,GHCND:USC00412114,2017-07-22T00:00:00,9.0,0.0,,,350.0,233.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1157,1157,GHCND:USC00412114,2017-07-23T00:00:00,18.0,0.0,,,361.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1158,1158,GHCND:USC00412114,2017-07-24T00:00:00,31.0,43.0,,,361.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1159,1159,GHCND:USC00412114,2017-07-25T00:00:00,36.0,51.0,,,300.0,228.0,228.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1160,1160,GHCND:USC00412114,2017-07-26T00:00:00,18.0,0.0,,,367.0,228.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1161,1161,GHCND:USC00412114,2017-07-27T00:00:00,18.0,0.0,,,361.0,239.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1162,1162,GHCND:USC00412114,2017-07-28T00:00:00,31.0,0.0,,,367.0,233.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1163,1163,GHCND:USC00412114,2017-07-29T00:00:00,45.0,0.0,,,378.0,233.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1164,1164,GHCND:USC00412114,2017-07-30T00:00:00,27.0,0.0,,,367.0,239.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1165,1165,GHCND:USC00412114,2017-07-31T00:00:00,18.0,0.0,,,356.0,206.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1166,1166,GHCND:USC00412114,2017-08-01T00:00:00,0.0,0.0,,,333.0,206.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1167,1167,GHCND:USC00412114,2017-08-02T00:00:00,18.0,0.0,,,344.0,211.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1168,1168,GHCND:USC00412114,2017-08-03T00:00:00,4.0,165.0,,,261.0,217.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1169,1169,GHCND:USC00412114,2017-08-04T00:00:00,0.0,0.0,,,311.0,222.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1170,1170,GHCND:USC00412114,2017-08-05T00:00:00,4.0,0.0,,,339.0,217.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1171,1171,GHCND:USC00412114,2017-08-06T00:00:00,13.0,0.0,,,367.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1172,1172,GHCND:USC00412114,2017-08-07T00:00:00,9.0,0.0,,,361.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1173,1173,GHCND:USC00412114,2017-08-08T00:00:00,9.0,127.0,,,283.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1174,1174,GHCND:USC00412114,2017-08-09T00:00:00,4.0,69.0,,,294.0,233.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1175,1175,GHCND:USC00412114,2017-08-10T00:00:00,9.0,25.0,,,300.0,233.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1176,1176,GHCND:USC00412114,2017-08-11T00:00:00,45.0,0.0,,,356.0,239.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1177,1177,GHCND:USC00412114,2017-08-12T00:00:00,9.0,0.0,,,350.0,239.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1178,1178,GHCND:USC00412114,2017-08-13T00:00:00,9.0,0.0,,,372.0,244.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1179,1179,GHCND:USC00412114,2017-08-14T00:00:00,13.0,0.0,,,367.0,250.0,256.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1180,1180,GHCND:USC00412114,2017-08-15T00:00:00,0.0,0.0,,,361.0,250.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1181,1181,GHCND:USC00412114,2017-08-16T00:00:00,18.0,0.0,,,367.0,239.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1182,1182,GHCND:USC00412114,2017-08-17T00:00:00,22.0,0.0,,,372.0,244.0,261.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1183,1183,GHCND:USC00412114,2017-08-18T00:00:00,4.0,0.0,,,356.0,244.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1184,1184,GHCND:USC00412114,2017-08-19T00:00:00,13.0,0.0,,,350.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1185,1185,GHCND:USC00412114,2017-08-20T00:00:00,9.0,0.0,,,367.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1186,1186,GHCND:USC00412114,2017-08-21T00:00:00,9.0,0.0,,,389.0,222.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1187,1187,GHCND:USC00412114,2017-08-22T00:00:00,18.0,0.0,,,356.0,222.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1188,1188,GHCND:USC00412114,2017-08-23T00:00:00,27.0,0.0,,,372.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1189,1189,GHCND:USC00412114,2017-08-24T00:00:00,0.0,846.0,,,339.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1190,1190,GHCND:USC00412114,2017-08-25T00:00:00,27.0,20.0,,,333.0,228.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1191,1191,GHCND:USC00412114,2017-08-26T00:00:00,18.0,0.0,,,306.0,233.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1192,1192,GHCND:USC00412114,2017-08-27T00:00:00,67.0,676.0,,,250.0,233.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1193,1193,GHCND:USC00412114,2017-08-28T00:00:00,22.0,622.0,,,239.0,200.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1194,1194,GHCND:USC00412114,2017-08-29T00:00:00,27.0,56.0,,,233.0,200.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1195,1195,GHCND:USC00412114,2017-08-30T00:00:00,31.0,10.0,,,256.0,206.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1196,1196,GHCND:USC00412114,2017-08-31T00:00:00,18.0,0.0,,,261.0,211.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1197,1197,GHCND:USC00412114,2017-09-01T00:00:00,0.0,0.0,,,339.0,206.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1198,1198,GHCND:USC00412114,2017-09-02T00:00:00,13.0,0.0,,,328.0,211.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1199,1199,GHCND:USC00412114,2017-09-03T00:00:00,0.0,0.0,,,333.0,206.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1200,1200,GHCND:USC00412114,2017-09-04T00:00:00,4.0,0.0,,,317.0,194.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1201,1201,GHCND:USC00412114,2017-09-05T00:00:00,0.0,0.0,,,322.0,194.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1202,1202,GHCND:USC00412114,2017-09-06T00:00:00,4.0,8.0,,,333.0,194.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1203,1203,GHCND:USC00412114,2017-09-07T00:00:00,0.0,0.0,,,294.0,133.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1204,1204,GHCND:USC00412114,2017-09-08T00:00:00,0.0,0.0,,,267.0,133.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1205,1205,GHCND:USC00412114,2017-09-09T00:00:00,9.0,0.0,,,278.0,139.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1206,1206,GHCND:USC00412114,2017-09-10T00:00:00,18.0,0.0,,,272.0,139.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1207,1207,GHCND:USC00412114,2017-09-11T00:00:00,18.0,0.0,,,294.0,139.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1208,1208,GHCND:USC00412114,2017-09-12T00:00:00,9.0,0.0,,,289.0,128.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1209,1209,GHCND:USC00412114,2017-09-13T00:00:00,0.0,0.0,,,300.0,128.0,133.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1210,1210,GHCND:USC00412114,2017-09-14T00:00:00,22.0,0.0,,,317.0,133.0,161.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1211,1211,GHCND:USC00412114,2017-09-15T00:00:00,4.0,0.0,,,311.0,161.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1212,1212,GHCND:USC00412114,2017-09-16T00:00:00,0.0,0.0,,,300.0,200.0,200.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1213,1213,GHCND:USC00412114,2017-09-17T00:00:00,13.0,0.0,,,333.0,194.0,200.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1214,1214,GHCND:USC00412114,2017-09-18T00:00:00,9.0,0.0,,,339.0,200.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1215,1215,GHCND:USC00412114,2017-09-19T00:00:00,54.0,5.0,,,328.0,222.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1216,1216,GHCND:USC00412114,2017-09-20T00:00:00,36.0,0.0,,,333.0,233.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1217,1217,GHCND:USC00412114,2017-09-21T00:00:00,0.0,0.0,,,356.0,244.0,250.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1218,1218,GHCND:USC00412114,2017-09-22T00:00:00,9.0,0.0,,,333.0,228.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1219,1219,GHCND:USC00412114,2017-09-23T00:00:00,0.0,0.0,,,333.0,222.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
1220,1220,GHCND:USC00412114,2017-09-24T00:00:00,18.0,0.0,,,317.0,217.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
